play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
1452,2019090806,PHI,WAS,PHI,home,WAS,PHI,51,2019-09-08,278,278,2078,Half1,0,8,0,2,1,0,04:38,PHI 49,10,62,(4:38) C.Wentz pass incomplete deep right to N.Agholor.,pass,0,0,0,1,0,0,0,deep,right,16,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,0,17,0,17,-17,0,17,-17,0.25847599732467197,0.060916010115840746,3.8158578320329946e-4,0.08955832470770787,0.23588897502085773,0.0023887780644632414,0.35239032898325523,0,0,2.3687573092064027,-0.48383979483810857,-17.334653720495417,17.334653720495417,-3.007059979685673,3.007059979685673,-18.765442839991554,18.765442839991554,0.9355212487207294,-1.419361043558838,0,0,-3.4045418018577633,3.4045418018577633,-11.584306967567004,11.584306967567004,-5.178124510420677,5.178124510420677,-13.587318329570877,13.587318329570877,0.10506208170628045,0.8949379182937196,0.10506208170628045,0.8949379182937196,-0.006176630384484155,0.0988854513217963,0.9011145486782037,-0.04710410378132848,0.04710410378132848,-0.48427683046493203,0.48427683046493203,0.012219112911861174,-0.01839574329634533,0,0,-0.07614652771870245,0.07614652771870245,-0.3284745768934352,0.3284745768934352,-0.058682537270179413,0.058682537270179413,-0.4255942931947526,0.4255942931947526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0032950,C.Wentz,00-0031549,N.Agholor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1474,2019090806,PHI,WAS,PHI,home,WAS,PHI,51,2019-09-08,273,273,2073,Half1,0,8,0,2,2,0,04:33,PHI 49,10,62,(4:33) (Shotgun) C.Wentz pass incomplete deep left to D.Goedert (M.Nicholson).,pass,0,1,0,1,0,0,0,deep,left,31,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,0,17,0,17,-17,0,17,-17,0.2784625701469893,0.07122805577391624,6.624757513208525e-4,0.10588700908958923,0.2380756905525192,0.002576153127481097,0.3031080455581842,0,0,1.8849175143682941,-0.6970641742987003,-18.03171789479412,18.03171789479412,-3.007059979685673,3.007059979685673,-19.462507014290253,19.462507014290253,2.105699814795053,-2.8027639890937532,0,0,-3.4045418018577633,3.4045418018577633,-11.584306967567004,11.584306967567004,-3.0724246956256236,3.0724246956256236,-16.39008231866463,16.39008231866463,0.0988854513217963,0.9011145486782037,0.0988854513217963,0.9011145486782037,-0.008589931714387739,0.09029551960740856,0.9097044803925914,-0.04710410378132848,0.04710410378132848,-0.4928667621793198,0.4928667621793198,0.028016841833966993,-0.03660677354835473,0,0,-0.07614652771870245,0.07614652771870245,-0.3284745768934352,0.3284745768934352,-0.03066569543621242,0.03066569543621242,-0.46220106674310735,0.46220106674310735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0032950,C.Wentz,00-0034351,D.Goedert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033527,M.Nicholson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1496,2019090806,PHI,WAS,PHI,home,WAS,PHI,51,2019-09-08,267,267,2067,Half1,0,8,1,2,3,0,04:27,PHI 49,10,62,"(4:27) (Shotgun) C.Wentz pass deep middle to D.Jackson for 51 yards, TOUCHDOWN.",pass,51,1,0,1,0,0,0,deep,middle,51,0,NA,NA,NA,NA,NA,NA,2,2,0,NA,PHI,2,2,6,17,0,17,-17,6,17,-11,0.30320993845280186,0.08755596602190935,9.056841535384664e-4,0.1319207086838754,0.235724339456302,0.0032357987520780125,0.23744756447949494,0,0,1.1878533400695939,5.812146659930406,-12.219571234863713,12.219571234863713,-3.007059979685673,3.007059979685673,-13.650360354359847,13.650360354359847,5.812146659930406,0,5.812146659930406,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,2.739721964304782,-2.739721964304782,-16.39008231866463,16.39008231866463,0.09029551960740856,0.9097044803925914,0.09029551960740856,0.9097044803925914,0.08910156957485557,0.17939708918226413,0.8206029108177358,-0.04710410378132848,0.04710410378132848,-0.4037651926044642,0.4037651926044642,0.08910156957485557,0,0.08910156957485557,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.05843587413864315,-0.05843587413864315,-0.46220106674310735,0.46220106674310735,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0032950,C.Wentz,00-0026189,D.Jackson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1521,2019090806,PHI,WAS,PHI,home,WAS,WAS,15,2019-09-08,259,259,2059,Half1,0,8,1,2,NA,0,04:19,WAS 15,0,62,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,good,NA,2,2,0,NA,NA,2,2,7,17,6,17,-11,7,17,-10,0,0,0,0,0,0,0,0.9311149499715381,0,0.9311149499715381,0.0688850500284619,-12.150686184835251,12.150686184835251,-3.007059979685673,3.007059979685673,-13.650360354359847,13.650360354359847,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,2.739721964304782,-2.739721964304782,-16.39008231866463,16.39008231866463,0.17939708918226413,0.8206029108177358,0.17939708918226413,0.8206029108177358,-0.010658711776967172,0.16873837740529696,0.831261622594703,-0.04710410378132848,0.04710410378132848,-0.4037651926044642,0.4037651926044642,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.05843587413864315,-0.05843587413864315,-0.46220106674310735,0.46220106674310735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Elliott,00-0033787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1537,2019090806,PHI,WAS,WAS,away,PHI,PHI,35,2019-09-08,259,259,2059,Half1,0,9,0,2,NA,0,04:19,PHI 35,0,0,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,7,17,17,7,10,17,7,10,0.4037548000863504,0.09148893481704735,0.002442543146482278,0.13488410599491912,0.14463873729086876,0.002040262748779376,0.22075061591555262,0,0,0.7597104160704929,0,-12.150686184835251,12.150686184835251,-3.007059979685673,3.007059979685673,-13.650360354359847,13.650360354359847,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,2.739721964304782,-2.739721964304782,-16.39008231866463,16.39008231866463,0.831261622594703,0.16873837740529696,0.16873837740529696,0.831261622594703,0,0.16873837740529696,0.831261622594703,-0.04710410378132848,0.04710410378132848,-0.4037651926044642,0.4037651926044642,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.05843587413864315,-0.05843587413864315,-0.46220106674310735,0.46220106674310735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Elliott,00-0033787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1552,2019090806,PHI,WAS,WAS,away,PHI,WAS,75,2019-09-08,259,259,2059,Half1,0,9,0,2,1,0,04:19,WAS 25,10,0,(4:19) C.Keenum pass incomplete short left to V.Davis [D.Barnett].,pass,0,0,0,1,0,0,0,short,left,15,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,7,17,17,7,10,17,7,10,0.4037548000863504,0.09148893481704735,0.002442543146482278,0.13488410599491912,0.14463873729086876,0.002040262748779376,0.22075061591555262,0,0,0.7597104160704929,-0.46101066331121576,-11.689675521524036,11.689675521524036,-3.007059979685673,3.007059979685673,-13.189349691048632,13.189349691048632,0.964241630617288,-1.4252522939285037,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,1.7754803336874945,-1.7754803336874945,-14.964830024736127,14.964830024736127,0.831261622594703,0.16873837740529696,0.16873837740529696,0.831261622594703,-0.010205102363348484,0.17894347976864544,0.8210565202313546,-0.04710410378132848,0.04710410378132848,-0.3935600902411157,0.3935600902411157,0.019085013511936033,-0.029290115875284517,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.03935086062670712,-0.03935086062670712,-0.43291095086782283,0.43291095086782283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0028986,C.Keenum,00-0024221,V.Davis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033876,D.Barnett,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1574,2019090806,PHI,WAS,WAS,away,PHI,WAS,75,2019-09-08,253,253,2053,Half1,0,9,0,2,2,0,04:13,WAS 25,10,0,(4:13) C.Thompson left end to WAS 32 for 7 yards (D.Barnett; R.McLeod).,run,7,0,0,0,0,0,0,NA,NA,NA,NA,left,end,NA,NA,NA,NA,2,2,0,NA,NA,2,2,7,17,17,7,10,17,7,10,0.4181671684918884,0.10472446288922953,0.0030954127844889834,0.1547443003130382,0.1304079053335207,0.002194979625637948,0.18666577056219616,0,0,0.2986997527592772,0.2567764252052658,-11.946451946729301,11.946451946729301,-3.263836404890939,3.263836404890939,-13.189349691048632,13.189349691048632,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,1.7754803336874945,-1.7754803336874945,-14.964830024736127,14.964830024736127,0.8210565202313546,0.17894347976864544,0.17894347976864544,0.8210565202313546,0.005271495858810815,0.17367198390983463,0.8263280160901654,-0.0523755996401393,0.0523755996401393,-0.3935600902411157,0.3935600902411157,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.03935086062670712,-0.03935086062670712,-0.43291095086782283,0.43291095086782283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0030404,C.Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033876,D.Barnett,PHI,00-0028899,R.McLeod,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1595,2019090806,PHI,WAS,WAS,away,PHI,WAS,68,2019-09-08,207,207,2007,Half1,0,9,0,2,3,0,03:27,WAS 32,3,0,(3:27) (Shotgun) Direct snap to C.Thompson.  C.Thompson up the middle to WAS 34 for 2 yards (N.Bradham).,run,2,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,7,17,17,7,10,17,7,10,0.43411791234554703,0.09624793662731904,0.0020240168877322536,0.13840284362335442,0.11928395834405071,0.00204545465013637,0.2078778775218601,0,0,0.555476177964543,-0.7219902642932572,-11.224461682436043,11.224461682436043,-2.5418461405976815,2.5418461405976815,-13.189349691048632,13.189349691048632,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,1.7754803336874945,-1.7754803336874945,-14.964830024736127,14.964830024736127,0.8263280160901654,0.17367198390983463,0.17367198390983463,0.8263280160901654,-0.027117543383714082,0.2007895272935487,0.7992104727064513,-0.025258056256425215,0.025258056256425215,-0.3935600902411157,0.3935600902411157,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.03935086062670712,-0.03935086062670712,-0.43291095086782283,0.43291095086782283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0030404,C.Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHI,NA,00-0029272,NA,N.Bradham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1618,2019090806,PHI,WAS,WAS,away,PHI,WAS,68,2019-09-08,161,161,1961,Half1,0,9,0,2,NA,0,02:41,WAS 32,0,0,Timeout #2 by WAS at 02:41.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,WAS,NA,1,2,7,17,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,-0.16651408632871423,0,-11.224461682436043,11.224461682436043,-2.5418461405976815,2.5418461405976815,-13.189349691048632,13.189349691048632,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,1.7754803336874945,-1.7754803336874945,-14.964830024736127,14.964830024736127,0.7992104727064513,0.2007895272935487,0.2007895272935487,0.7992104727064513,0,0.2007895272935487,0.7992104727064513,-0.025258056256425215,0.025258056256425215,-0.3935600902411157,0.3935600902411157,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.03935086062670712,-0.03935086062670712,-0.43291095086782283,0.43291095086782283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
1635,2019090806,PHI,WAS,WAS,away,PHI,WAS,66,2019-09-08,161,161,1961,Half1,0,9,0,2,4,0,02:41,WAS 34,1,0,"(2:41) T.Way punts 46 yards to PHI 20, Center-N.Sundberg, fair catch by D.Sproles. PENALTY on WAS-C.Holcomb, Offensive Holding, 9 yards, enforced at WAS 34 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,1,2,7,17,17,7,10,17,7,10,0.5018056854190935,0.11086327162704089,0.0017320849148863193,0.16399681767548224,0.05535592539366277,0.0024547317718544345,0.16379148319797995,0,0,-0.16651408632871423,-0.758325912594442,-10.466135769841602,10.466135769841602,-2.5418461405976815,2.5418461405976815,-13.189349691048632,13.189349691048632,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,1.7754803336874945,-1.7754803336874945,-14.964830024736127,14.964830024736127,0.7992104727064513,0.2007895272935487,0.2007895272935487,0.7992104727064513,-0.020355250698496752,0.22114477799204546,0.7788552220079545,-0.025258056256425215,0.025258056256425215,-0.3935600902411157,0.3935600902411157,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.03935086062670712,-0.03935086062670712,-0.43291095086782283,0.43291095086782283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WAS,00-0035286,C.Holcomb,9,0,NA,Offensive Holding,0,0,0,0
1667,2019090806,PHI,WAS,WAS,away,PHI,WAS,75,2019-09-08,153,153,1953,Half1,0,9,0,2,4,0,02:33,WAS 25,10,0,"(2:33) T.Way punts 57 yards to PHI 18, Center-N.Sundberg, out of bounds.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,2,1,0,NA,NA,1,2,7,17,17,7,10,17,7,10,0.528128970519424,0.13616663913298013,0.0032860742112739896,0.1884497538775456,0.04665871585750545,0.0023529456680521895,0.09495690073321864,0,0,-0.9248399989231563,0.6403064573399065,-11.106442227181509,11.106442227181509,-2.5418461405976815,2.5418461405976815,-13.189349691048632,13.189349691048632,NA,NA,0,0,2.4076048580726424,-2.4076048580726424,-11.584306967567004,11.584306967567004,1.7754803336874945,-1.7754803336874945,-14.964830024736127,14.964830024736127,0.7788552220079545,0.22114477799204546,0.22114477799204546,0.7788552220079545,0.028106528975170297,0.19303824901687516,0.8069617509831248,-0.025258056256425215,0.025258056256425215,-0.3935600902411157,0.3935600902411157,NA,NA,0,0,0.012955041856153121,-0.012955041856153121,-0.3284745768934352,0.3284745768934352,0.03935086062670712,-0.03935086062670712,-0.43291095086782283,0.43291095086782283,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0030140,T.Way,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
